"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.169,0.0038326,0.01,-0.63339,0.40951,0
0.169,0.0037324,0.01,-1.0612,0.31306,0
0.169,0.0036282,0.01,-1.4003,0.20478,0
0.169,0.0035199,0.01,-1.6122,0.092779,0
0.169,0.0034072,0.01,-1.6749,-0.013953,0
0.169,0.00329,0.01,-1.5997,-0.10898,0
0.169,0.0031681,0.01,-1.4351,-0.18933,0
0.169,0.0030413,0.01,-1.216,-0.25447,0
0.169,0.0029095,0.01,-0.954,-0.30347,0
0.169,0.0027723,0.01,-0.6541,-0.33851,0
0.169,0.0026298,0.01,-0.31869,-0.36031,0
0.169,0.0024815,0.01,0.043415,-0.36882,0
0.169,0.0023272,0.01,0.39872,-0.36405,0
0.169,0.0021668,0.01,0.70897,-0.34199,0
0.17,0.0049465,0.01,2.0589,0.041081,0
0.17,0.0048909,0.01,2.5927,0.097315,0
0.17,0.004833,0.01,2.8654,0.15667,0
0.17,0.0047729,0.01,3.016,0.21772,0
0.17,0.0047103,0.01,3.052,0.28063,0
0.17,0.0046452,0.01,2.9845,0.34122,0
0.17,0.0045775,0.01,2.8248,0.39801,0
0.17,0.0045071,0.01,2.582,0.44973,0
0.17,0.0044339,0.01,2.2592,0.49428,0
0.17,0.0043578,0.01,1.8595,0.52975,0
0.17,0.0042786,0.01,1.3866,0.55218,0
0.17,0.0041963,0.01,0.84823,0.55782,0
0.17,0.0041106,0.01,0.25704,0.54324,0
0.17,0.0040216,0.01,-0.36811,0.50616,0
0.17,0.0039289,0.01,-0.99531,0.4518,0
0.17,0.0038326,0.01,-1.5941,0.38099,0
0.17,0.0037324,0.01,-2.123,0.29616,0
0.17,0.0036282,0.01,-2.5059,0.19963,0
0.17,0.0035199,0.01,-2.6801,0.099203,0
0.17,0.0034072,0.01,-2.6317,0.0048917,0
0.17,0.00329,0.01,-2.4097,-0.078627,0
0.17,0.0031681,0.01,-2.0959,-0.14683,0
0.17,0.0030413,0.01,-1.7391,-0.19979,0
0.17,0.0029095,0.01,-1.3575,-0.23715,0
0.17,0.0027723,0.01,-0.96085,-0.26068,0
0.17,0.0026298,0.01,-0.55096,-0.27186,0
0.17,0.0024815,0.01,-0.12304,-0.26749,0
0.17,0.0023272,0.01,0.33229,-0.239,0
0.17,0.0021668,0.01,0.80251,-0.18404,0
0.171,0.0049465,0.01,2.4944,-0.0077133,0
0.171,0.0048909,0.01,3.242,0.0029948,0
0.171,0.004833,0.01,3.6009,0.021722,0
0.171,0.0047729,0.01,3.7889,0.046543,0
0.171,0.0047103,0.01,3.836,0.07964,0
0.171,0.0046452,0.01,3.7489,0.11335,0
0.171,0.0045775,0.01,3.54,0.14721,0
0.171,0.0045071,0.01,3.2235,0.18577,0
0.171,0.0044339,0.01,2.8012,0.22343,0
0.171,0.0043578,0.01,2.2694,0.25947,0
0.171,0.0042786,0.01,1.6215,0.2907,0
0.171,0.0041963,0.01,0.86543,0.31224,0
0.171,0.0041106,0.01,0.043827,0.32079,0
0.171,0.0040216,0.01,-0.74882,0.31534,0
0.171,0.0039289,0.01,-1.5012,0.30009,0
0.171,0.0038326,0.01,-2.2602,0.26497,0
0.171,0.0037324,0.01,-2.9409,0.21341,0
0.171,0.0036282,0.01,-3.3815,0.15011,0
0.171,0.0035199,0.01,-3.5003,0.082437,0
0.171,0.0034072,0.01,-3.3345,0.024833,0
0.171,0.00329,0.01,-2.9788,-0.021443,0
0.171,0.0031681,0.01,-2.5312,-0.051511,0
0.171,0.0030413,0.01,-2.0503,-0.062259,0
0.171,0.0029095,0.01,-1.5646,-0.052735,0
0.171,0.0027723,0.01,-1.0889,-0.025757,0
0.171,0.0026298,0.01,-0.5456,0.028718,0
0.171,0.0024815,0.01,0.12904,0.11589,0
0.171,0.0023272,0.01,0.8313,0.21655,0
0.171,0.0021668,0.01,1.4388,0.3232,0
0.172,0.0049465,0.01,2.2424,-0.048921,0
0.172,0.0048909,0.01,3.1473,-0.084195,0
0.172,0.004833,0.01,3.6476,-0.11224,0
0.172,0.0047729,0.01,3.9441,-0.1321,0
0.172,0.0047103,0.01,4.089,-0.13892,0
0.172,0.0046452,0.01,4.088,-0.14129,0
0.172,0.0045775,0.01,3.9479,-0.13942,0
0.172,0.0045071,0.01,3.6876,-0.12448,0
0.172,0.0044339,0.01,3.3122,-0.10307,0
0.172,0.0043578,0.01,2.8149,-0.075037,0
0.172,0.0042786,0.01,2.1821,-0.041374,0
0.172,0.0041963,0.01,1.4155,-0.0050802,0
0.172,0.0041106,0.01,0.55162,0.028312,0
0.172,0.0040216,0.01,-0.40364,0.059045,0
0.172,0.0039289,0.01,-1.4105,0.092499,0
0.172,0.0038326,0.01,-2.4233,0.10161,0
0.172,0.0037324,0.01,-3.3026,0.095777,0
0.172,0.0036282,0.01,-3.7859,0.087213,0
0.172,0.0035199,0.01,-3.8129,0.077484,0
0.172,0.0034072,0.01,-3.5035,0.085762,0
0.172,0.00329,0.01,-2.9931,0.11051,0
0.172,0.0031681,0.01,-2.3878,0.1571,0
0.172,0.0030413,0.01,-1.731,0.23,0
0.172,0.0029095,0.01,-0.99468,0.33304,0
0.172,0.0027723,0.01,-0.22172,0.46658,0
0.172,0.0026298,0.01,0.5108,0.62066,0
0.172,0.0024815,0.01,1.2236,0.77775,0
0.172,0.0023272,0.01,1.8643,0.9109,0
0.172,0.0021668,0.01,2.3128,1.0158,0
0.173,0.0049465,0.01,1.2256,-0.061912,0
0.173,0.0048909,0.01,2.2602,-0.12626,0
0.173,0.004833,0.01,2.9353,-0.18748,0
0.173,0.0047729,0.01,3.4071,-0.23839,0
0.173,0.0047103,0.01,3.7274,-0.27199,0
0.173,0.0046452,0.01,3.8998,-0.29474,0
0.173,0.0045775,0.01,3.9236,-0.30775,0
0.173,0.0045071,0.01,3.8141,-0.30584,0
0.173,0.0044339,0.01,3.5802,-0.29283,0
0.173,0.0043578,0.01,3.2226,-0.26937,0
0.173,0.0042786,0.01,2.7363,-0.23595,0
0.173,0.0041963,0.01,2.1207,-0.19403,0
0.173,0.0041106,0.01,1.3826,-0.14928,0
0.173,0.0040216,0.01,0.44592,-0.10825,0
0.173,0.0039289,0.01,-0.7405,-0.057818,0
0.173,0.0038326,0.01,-2.053,-0.022797,0
0.173,0.0037324,0.01,-3.1207,0.013581,0
0.173,0.0036282,0.01,-3.5771,0.070155,0
0.173,0.0035199,0.01,-3.4462,0.13455,0
0.173,0.0034072,0.01,-2.9366,0.22423,0
0.173,0.00329,0.01,-2.2026,0.33287,0
0.173,0.0031681,0.01,-1.35,0.46353,0
0.173,0.0030413,0.01,-0.46544,0.61616,0
0.173,0.0029095,0.01,0.39674,0.77818,0
0.173,0.0027723,0.01,1.1954,0.942,0
0.173,0.0026298,0.01,1.8346,1.0924,0
0.173,0.0024815,0.01,2.2821,1.2155,0
0.173,0.0023272,0.01,2.5905,1.3118,0
0.173,0.0021668,0.01,2.7565,1.3825,0
0.174,0.0049465,0.01,-0.064315,-0.0291,0
0.174,0.0048909,0.01,0.81672,-0.081076,0
0.174,0.004833,0.01,1.7531,-0.14325,0
0.174,0.0047729,0.01,2.5236,-0.19085,0
0.174,0.0047103,0.01,3.1241,-0.21956,0
0.174,0.0046452,0.01,3.542,-0.23621,0
0.174,0.0045775,0.01,3.7715,-0.24167,0
0.174,0.0045071,0.01,3.8297,-0.23665,0
0.174,0.0044339,0.01,3.7325,-0.22335,0
0.174,0.0043578,0.01,3.4903,-0.20118,0
0.174,0.0042786,0.01,3.1017,-0.17136,0
0.174,0.0041963,0.01,2.5577,-0.13808,0
0.174,0.0041106,0.01,1.8484,-0.099736,0
0.174,0.0040216,0.01,0.93826,-0.073175,0
0.174,0.0039289,0.01,-0.31403,-0.054323,0
0.174,0.0038326,0.01,-1.7009,-0.035678,0
0.174,0.0037324,0.01,-2.629,0.025298,0
0.174,0.0036282,0.01,-2.8395,0.13051,0
0.174,0.0035199,0.01,-2.4882,0.24356,0
0.174,0.0034072,0.01,-1.8114,0.37631,0
0.174,0.00329,0.01,-0.96574,0.51515,0
0.174,0.0031681,0.01,-0.067771,0.65096,0
0.174,0.0030413,0.01,0.76954,0.77906,0
0.174,0.0029095,0.01,1.4547,0.89012,0
0.174,0.0027723,0.01,1.9903,0.97988,0
0.174,0.0026298,0.01,2.425,1.0544,0
0.174,0.0024815,0.01,2.7533,1.119,0
0.174,0.0023272,0.01,2.9449,1.1751,0
0.174,0.0021668,0.01,2.9771,1.2199,0
0.175,0.0049465,0.01,-0.55005,0.011956,0
0.175,0.0048909,0.01,0.051807,0.0093241,0
0.175,0.004833,0.01,1.0984,-0.020447,0
0.175,0.0047729,0.01,2.084,-0.042233,0
0.175,0.0047103,0.01,2.885,-0.050619,0
0.175,0.0046452,0.01,3.4564,-0.052967,0
0.175,0.0045775,0.01,3.7958,-0.048293,0
0.175,0.0045071,0.01,3.9339,-0.041564,0
0.175,0.0044339,0.01,3.8929,-0.032102,0
0.175,0.0043578,0.01,3.6899,-0.017434,0
0.175,0.0042786,0.01,3.3222,0.0010156,0
0.175,0.0041963,0.01,2.7696,0.017288,0
0.175,0.0041106,0.01,2.0035,0.040322,0
0.175,0.0040216,0.01,0.96949,0.052264,0
0.175,0.0039289,0.01,-0.31198,0.051073,0
0.175,0.0038326,0.01,-1.4165,0.066289,0
0.175,0.0037324,0.01,-1.919,0.13649,0
0.175,0.0036282,0.01,-1.8509,0.24222,0
0.175,0.0035199,0.01,-1.4037,0.34366,0
0.175,0.0034072,0.01,-0.75583,0.44635,0
0.175,0.00329,0.01,-0.040382,0.53731,0
0.175,0.0031681,0.01,0.64625,0.60648,0
0.175,0.0030413,0.01,1.2631,0.65287,0
0.175,0.0029095,0.01,1.8189,0.68438,0
0.175,0.0027723,0.01,2.31,0.70931,0
0.175,0.0026298,0.01,2.7112,0.72915,0
0.175,0.0024815,0.01,2.9968,0.74516,0
0.175,0.0023272,0.01,3.141,0.76008,0
0.175,0.0021668,0.01,3.1254,0.77129,0
0.176,0.0049465,0.01,-0.12652,0.030253,0
0.176,0.0048909,0.01,0.45493,0.058838,0
0.176,0.004833,0.01,1.2864,0.057957,0
0.176,0.0047729,0.01,2.1679,0.052626,0
0.176,0.0047103,0.01,2.9379,0.049462,0
0.176,0.0046452,0.01,3.4993,0.045604,0
0.176,0.0045775,0.01,3.8371,0.044063,0
0.176,0.0045071,0.01,3.9815,0.040133,0
0.176,0.0044339,0.01,3.9492,0.036102,0
0.176,0.0043578,0.01,3.7559,0.035134,0
0.176,0.0042786,0.01,3.399,0.03732,0
0.176,0.0041963,0.01,2.8607,0.037059,0
0.176,0.0041106,0.01,2.1193,0.049977,0
0.176,0.0040216,0.01,1.1593,0.063062,0
0.176,0.0039289,0.01,0.099165,0.083977,0
0.176,0.0038326,0.01,-0.75612,0.14145,0
0.176,0.0037324,0.01,-1.1355,0.22635,0
0.176,0.0036282,0.01,-1.0625,0.31074,0
0.176,0.0035199,0.01,-0.71367,0.37801,0
0.176,0.0034072,0.01,-0.21365,0.43175,0
0.176,0.00329,0.01,0.33325,0.46658,0
0.176,0.0031681,0.01,0.8656,0.48313,0
0.176,0.0030413,0.01,1.3767,0.48506,0
0.176,0.0029095,0.01,1.8647,0.47369,0
0.176,0.0027723,0.01,2.3038,0.45288,0
0.176,0.0026298,0.01,2.6652,0.42386,0
0.176,0.0024815,0.01,2.9226,0.38898,0
0.176,0.0023272,0.01,3.0533,0.35171,0
0.176,0.0021668,0.01,3.0462,0.31108,0
0.177,0.0049465,0.01,0.33328,0.027237,0
0.177,0.0048909,0.01,0.8836,0.050204,0
0.177,0.004833,0.01,1.4718,0.051428,0
0.177,0.0047729,0.01,2.1406,0.046228,0
0.177,0.0047103,0.01,2.7995,0.035117,0
0.177,0.0046452,0.01,3.3231,0.018637,0
0.177,0.0045775,0.01,3.6538,0.0010899,0
0.177,0.0045071,0.01,3.8038,-0.019015,0
0.177,0.0044339,0.01,3.7923,-0.039641,0
0.177,0.0043578,0.01,3.6346,-0.058461,0
0.177,0.0042786,0.01,3.3348,-0.072669,0
0.177,0.0041963,0.01,2.8896,-0.08593,0
0.177,0.0041106,0.01,2.3027,-0.083808,0
0.177,0.0040216,0.01,1.605,-0.0704,0
0.177,0.0039289,0.01,0.88198,-0.037324,0
0.177,0.0038326,0.01,0.23301,0.028106,0
0.177,0.0037324,0.01,-0.23284,0.11275,0
0.177,0.0036282,0.01,-0.43467,0.19658,0
0.177,0.0035199,0.01,-0.34085,0.26108,0
0.177,0.0034072,0.01,0.0013956,0.30525,0
0.177,0.00329,0.01,0.43388,0.33251,0
0.177,0.0031681,0.01,0.85584,0.34158,0
0.177,0.0030413,0.01,1.2634,0.33126,0
0.177,0.0029095,0.01,1.6526,0.3063,0
0.177,0.0027723,0.01,2.0036,0.26845,0
0.177,0.0026298,0.01,2.2941,0.2167,0
0.177,0.0024815,0.01,2.5022,0.15295,0
0.177,0.0023272,0.01,2.6055,0.07355,0
0.177,0.0021668,0.01,2.5945,-0.018758,0
0.178,0.0049465,0.01,0.59046,0.020562,0
0.178,0.0048909,0.01,1.0442,0.035024,0
0.178,0.004833,0.01,1.4549,0.031638,0
0.178,0.0047729,0.01,1.9309,0.022221,0
0.178,0.0047103,0.01,2.461,0.0043657,0
0.178,0.0046452,0.01,2.9304,-0.022783,0
0.178,0.0045775,0.01,3.2398,-0.05445,0
0.178,0.0045071,0.01,3.3861,-0.089556,0
0.178,0.0044339,0.01,3.3964,-0.12539,0
0.178,0.0043578,0.01,3.2876,-0.16124,0
0.178,0.0042786,0.01,3.0678,-0.19297,0
0.178,0.0041963,0.01,2.742,-0.22061,0
0.178,0.0041106,0.01,2.3259,-0.23592,0
0.178,0.0040216,0.01,1.9083,-0.21243,0
0.178,0.0039289,0.01,1.2645,-0.13654,0
0.178,0.0038326,0.01,0.79487,-0.088367,0
0.178,0.0037324,0.01,0.32884,-0.016195,0
0.178,0.0036282,0.01,-0.080963,0.073357,0
0.178,0.0035199,0.01,-0.16925,0.14766,0
0.178,0.0034072,0.01,0.083792,0.19916,0
0.178,0.00329,0.01,0.46172,0.2366,0
0.178,0.0031681,0.01,0.82482,0.25412,0
0.178,0.0030413,0.01,1.1734,0.24644,0
0.178,0.0029095,0.01,1.5033,0.22425,0
0.178,0.0027723,0.01,1.7991,0.18813,0
0.178,0.0026298,0.01,2.0429,0.13524,0
0.178,0.0024815,0.01,2.2164,0.067047,0
0.178,0.0023272,0.01,2.2959,-0.027121,0
0.178,0.0021668,0.01,2.2699,-0.14249,0
0.179,0.0049465,0.01,0.8588,0.022775,0
0.179,0.0048909,0.01,1.1935,0.030708,0
0.179,0.004833,0.01,1.4289,0.02455,0
0.179,0.0047729,0.01,1.6961,0.014046,0
0.179,0.0047103,0.01,2.0713,0.0015661,0
0.179,0.0046452,0.01,2.6938,-0.031547,0
0.179,0.0045775,0.01,2.9821,-0.068936,0
0.179,0.0045071,0.01,2.8958,-0.12686,0
0.179,0.0044339,0.01,2.7891,-0.16971,0
0.179,0.0043578,0.01,2.8481,-0.20205,0
0.179,0.0042786,0.01,2.8776,-0.23663,0
0.179,0.0041963,0.01,2.6102,-0.27181,0
0.179,0.0041106,0.01,2.2713,-0.29631,0
0.179,0.0040216,0.01,2.0866,-0.30501,0
0.18,0.0049465,0.01,1.1763,0.029143,0
0.18,0.0048909,0.01,1.2684,0.02837,0
0.18,0.004833,0.01,1.4194,0.019748,0
0.18,0.0047729,0.01,1.5811,0.0088388,0
0.18,0.0047103,0.01,1.6839,0.0057792,0
0.18,0.0045071,0.01,2.4431,-0.15946,0
0.18,0.0044339,0.01,2.4366,-0.18629,0
0.18,0.0043578,0.01,2.4301,-0.21312,0
0,-0.005,-0.01,0.0005179,7.6622e-05,0
0,-0.005,0.01,0.0005179,7.6622e-05,0
0,0.005,-0.01,0.00050777,-7.2826e-05,0
0,0.005,0.01,0.00050777,-7.2826e-05,0
0,-0.0018667,-0.01,0.8981,-0.00018593,0
0,-0.0017333,-0.01,0.91808,-0.00017665,0
0,-0.0016,-0.01,0.93656,-0.00016587,0
0,-0.0014667,-0.01,0.95353,-0.00015456,0
0,-0.0013333,-0.01,0.969,-0.00014283,0
0,-0.0012,-0.01,0.98299,-0.0001308,0
0,-0.0010667,-0.01,0.99548,-0.00011857,0
0,-0.00093333,-0.01,1.0065,-0.00010619,0
0,-0.0008,-0.01,1.016,-9.3732e-05,0
0,-0.00066667,-0.01,1.0241,-8.1241e-05,0
0,-0.00053333,-0.01,1.0307,-6.8757e-05,0
0,-0.0004,-0.01,1.0358,-5.6278e-05,0
0,-0.00026667,-0.01,1.0394,-4.3807e-05,0
0,-0.00013333,-0.01,1.0416,-3.1525e-05,1.6156e-14
0,0,-0.01,1.0424,-1.906e-05,-1.8804e-19
0,0.00013333,-0.01,1.0416,-6.6274e-06,-1.6156e-14
0,0.00026667,-0.01,1.0394,5.587e-06,0
0,0.0004,-0.01,1.0358,1.801e-05,0
0,0.00053333,-0.01,1.0307,3.0484e-05,0
0,0.00066667,-0.01,1.0241,4.3008e-05,0
0,0.0008,-0.01,1.016,5.5579e-05,0
0,0.00093333,-0.01,1.0065,6.8152e-05,0
0,0.0010667,-0.01,0.99548,8.0669e-05,0
0,0.0012,-0.01,0.98298,9.3073e-05,0
0,0.0013333,-0.01,0.969,0.0001053,0
0,0.0014667,-0.01,0.95353,0.00011727,0
0,0.0016,-0.01,0.93656,0.00012886,0
0,0.0017333,-0.01,0.91808,0.00013993,0
0,0.0018667,-0.01,0.8981,0.00014954,0
0,-0.0018667,0.01,0.8981,-0.00018593,0
0,-0.0017333,0.01,0.91808,-0.00017665,0
0,-0.0016,0.01,0.93656,-0.00016587,0
0,-0.0014667,0.01,0.95353,-0.00015456,0
0,-0.0013333,0.01,0.969,-0.00014283,0
0,-0.0012,0.01,0.98299,-0.0001308,0
0,-0.0010667,0.01,0.99548,-0.00011857,0
0,-0.00093333,0.01,1.0065,-0.00010619,0
0,-0.0008,0.01,1.016,-9.3732e-05,0
0,-0.00066667,0.01,1.0241,-8.1241e-05,0
0,-0.00053333,0.01,1.0307,-6.8757e-05,0
0,-0.0004,0.01,1.0358,-5.6278e-05,0
0,-0.00026667,0.01,1.0394,-4.3807e-05,0
0,-0.00013333,0.01,1.0416,-3.1525e-05,1.6156e-14
0,3.379e-17,0.01,1.0424,-1.906e-05,-1.8804e-19
0,0.00013333,0.01,1.0416,-6.6274e-06,-1.6156e-14
0,0.00026667,0.01,1.0394,5.587e-06,0
0,0.0004,0.01,1.0358,1.801e-05,0
0,0.00053333,0.01,1.0307,3.0484e-05,0
0,0.00066667,0.01,1.0241,4.3008e-05,0
0,0.0008,0.01,1.016,5.5579e-05,0
0,0.00093333,0.01,1.0065,6.8152e-05,0
0,0.0010667,0.01,0.99548,8.0669e-05,0
0,0.0012,0.01,0.98298,9.3073e-05,0
0,0.0013333,0.01,0.969,0.0001053,0
0,0.0014667,0.01,0.95353,0.00011727,0
0,0.0016,0.01,0.93656,0.00012886,0
0,0.0017333,0.01,0.91808,0.00013993,0
0,0.0018667,0.01,0.8981,0.00014954,0
0.001,-0.005,-0.01,0.0086409,8.0509e-05,0
0.002,-0.005,-0.01,0.014947,5.814e-05,0
0.003,-0.005,-0.01,0.012705,2.4183e-05,0
0.004,-0.005,-0.01,0.012181,1.5366e-05,0
0.005,-0.005,-0.01,0.012034,1.451e-05,0
0.006,-0.005,-0.01,0.011958,1.54e-05,0
0.007,-0.005,-0.01,0.011912,1.6757e-05,0
0.008,-0.005,-0.01,0.01188,1.8214e-05,0
0.009,-0.005,-0.01,0.01186,1.9503e-05,0
0.01,-0.005,-0.01,0.011847,2.0689e-05,0
0.011,-0.005,-0.01,0.011838,2.2034e-05,0
0.012,-0.005,-0.01,0.011832,2.3674e-05,0
0.013,-0.005,-0.01,0.011829,2.5625e-05,0
0.014,-0.005,-0.01,0.011827,2.7713e-05,0
0.015,-0.005,-0.01,0.011827,2.9799e-05,0
0.016,-0.005,-0.01,0.01183,3.1769e-05,0
0.017,-0.005,-0.01,0.011834,3.362e-05,0
0.018,-0.005,-0.01,0.01184,3.5396e-05,0
0.019,-0.005,-0.01,0.01185,3.783e-05,0
0.02,-0.005,-0.01,0.011862,4.1109e-05,0
0.021,-0.005,-0.01,0.011878,4.4578e-05,0
0.022,-0.005,-0.01,0.0119,4.7804e-05,0
0.023,-0.005,-0.01,0.011927,5.0712e-05,0
0.024,-0.005,-0.01,0.011959,5.3612e-05,0
0.025,-0.005,-0.01,0.011998,5.6731e-05,0
0.026,-0.005,-0.01,0.012046,6.0114e-05,0
0.027,-0.005,-0.01,0.012102,6.3591e-05,0
0.028,-0.005,-0.01,0.012169,6.7067e-05,0
0.029,-0.005,-0.01,0.012248,7.1287e-05,0
0.03,-0.005,-0.01,0.012337,7.6608e-05,0
0.031,-0.005,-0.01,0.012438,8.2505e-05,0
0.032,-0.005,-0.01,0.012556,8.9211e-05,0
0.033,-0.005,-0.01,0.012689,9.6873e-05,0
0.034,-0.005,-0.01,0.012837,0.00010495,0
0.035,-0.005,-0.01,0.013009,0.00011255,0
0.036,-0.005,-0.01,0.01321,0.00011917,0
0.037,-0.005,-0.01,0.013434,0.00012608,0
0.038,-0.005,-0.01,0.013686,0.00013516,0
0.039,-0.005,-0.01,0.013976,0.00014682,0
0.04,-0.005,-0.01,0.014306,0.000159,0
0.041,-0.005,-0.01,0.014687,0.0001697,0
0.042,-0.005,-0.01,0.015129,0.00018035,0
0.043,-0.005,-0.01,0.015625,0.00019504,0
0.044,-0.005,-0.01,0.016178,0.00021405,0
0.045,-0.005,-0.01,0.016817,0.00023282,0
0.046,-0.005,-0.01,0.01755,0.00025291,0
0.047,-0.005,-0.01,0.018364,0.000277,0
0.048,-0.005,-0.01,0.019286,0.00030335,0
0.049,-0.005,-0.01,0.020346,0.00033306,0
0.05,-0.005,-0.01,0.021523,0.00036548,0
0.051,-0.005,-0.01,0.022843,0.00039751,0
0.052,-0.005,-0.01,0.024351,0.00043005,0
0.053,-0.005,-0.01,0.02603,0.0004692,0
0.054,-0.005,-0.01,0.027866,0.00051667,0
0.055,-0.005,-0.01,0.029933,0.00056874,0
0.056,-0.005,-0.01,0.032253,0.00061962,0
0.057,-0.005,-0.01,0.034759,0.00066995,0
0.058,-0.005,-0.01,0.037407,0.00072937,0
0.059,-0.005,-0.01,0.040182,0.00081045,0
0.06,-0.005,-0.01,0.043049,0.00090891,0
0.061,-0.005,-0.01,0.045991,0.0010104,0
0.062,-0.005,-0.01,0.048974,0.0011121,0
0.063,-0.005,-0.01,0.051878,0.0012222,0
0.064,-0.005,-0.01,0.054578,0.0013411,0
0.065,-0.005,-0.01,0.056953,0.0014461,0
0.066,-0.005,-0.01,0.058914,0.0015137,0
0.067,-0.005,-0.01,0.06042,0.0015548,0
0.068,-0.005,-0.01,0.061235,0.0016012,0
0.069,-0.005,-0.01,0.061485,0.001647,0
0.07,-0.005,-0.01,0.061707,0.0016751,0
0.071,-0.005,-0.01,0.062092,0.0016822,0
0.072,-0.005,-0.01,0.063083,0.0016352,0
0.073,-0.005,-0.01,0.065245,0.0015388,0
0.074,-0.005,-0.01,0.068759,0.0014256,0
0.075,-0.005,-0.01,0.073717,0.0012867,0
0.076,-0.005,-0.01,0.079938,0.0011326,0
0.077,-0.005,-0.01,0.087135,0.00097094,0
0.078,-0.005,-0.01,0.095258,0.00078658,0
0.079,-0.005,-0.01,0.10413,0.00063082,0
0.08,-0.005,-0.01,0.113,0.0005522,0
0.081,-0.005,-0.01,0.12156,0.00051827,0
0.082,-0.005,-0.01,0.13023,0.000429,0
0.083,-0.005,-0.01,0.13876,0.0003064,0
0.084,-0.005,-0.01,0.14661,0.00023639,0
0.085,-0.005,-0.01,0.15417,0.00020842,0
0.086,-0.005,-0.01,0.16174,0.00020432,0
0.087,-0.005,-0.01,0.16909,0.00021183,0
0.088,-0.005,-0.01,0.17565,0.00024455,0
0.089,-0.005,-0.01,0.18203,0.00022751,0
0.09,-0.005,-0.01,0.18859,0.00021476,0
0.091,-0.005,-0.01,0.19174,0.00024342,0
0.001,-0.005,0.01,0.0086409,8.0509e-05,0
0.002,-0.005,0.01,0.014947,5.814e-05,0
0.003,-0.005,0.01,0.012705,2.4183e-05,0
0.004,-0.005,0.01,0.012181,1.5366e-05,0
0.005,-0.005,0.01,0.012034,1.451e-05,0
0.006,-0.005,0.01,0.011958,1.54e-05,0
0.007,-0.005,0.01,0.011912,1.6757e-05,0
0.008,-0.005,0.01,0.01188,1.8214e-05,0
0.009,-0.005,0.01,0.01186,1.9503e-05,0
0.01,-0.005,0.01,0.011847,2.0689e-05,0
0.011,-0.005,0.01,0.011838,2.2034e-05,0
0.012,-0.005,0.01,0.011832,2.3674e-05,0
0.013,-0.005,0.01,0.011829,2.5625e-05,0
0.014,-0.005,0.01,0.011827,2.7713e-05,0
0.015,-0.005,0.01,0.011827,2.9799e-05,0
0.016,-0.005,0.01,0.01183,3.1769e-05,0
0.017,-0.005,0.01,0.011834,3.362e-05,0
0.018,-0.005,0.01,0.01184,3.5396e-05,0
0.019,-0.005,0.01,0.01185,3.783e-05,0
0.02,-0.005,0.01,0.011862,4.1109e-05,0
0.021,-0.005,0.01,0.011878,4.4578e-05,0
0.022,-0.005,0.01,0.0119,4.7804e-05,0
0.023,-0.005,0.01,0.011927,5.0712e-05,0
0.024,-0.005,0.01,0.011959,5.3612e-05,0
0.025,-0.005,0.01,0.011998,5.6731e-05,0
0.026,-0.005,0.01,0.012046,6.0114e-05,0
0.027,-0.005,0.01,0.012102,6.3591e-05,0
0.028,-0.005,0.01,0.012169,6.7067e-05,0
0.029,-0.005,0.01,0.012248,7.1287e-05,0
0.03,-0.005,0.01,0.012337,7.6608e-05,0
0.031,-0.005,0.01,0.012438,8.2505e-05,0
0.032,-0.005,0.01,0.012556,8.9211e-05,0
0.033,-0.005,0.01,0.012689,9.6873e-05,0
0.034,-0.005,0.01,0.012837,0.00010495,0
0.035,-0.005,0.01,0.013009,0.00011255,0
0.036,-0.005,0.01,0.01321,0.00011917,0
0.037,-0.005,0.01,0.013434,0.00012608,0
0.038,-0.005,0.01,0.013686,0.00013516,0
0.039,-0.005,0.01,0.013976,0.00014682,0
0.04,-0.005,0.01,0.014306,0.000159,0
0.041,-0.005,0.01,0.014687,0.0001697,0
0.042,-0.005,0.01,0.015129,0.00018035,0
0.043,-0.005,0.01,0.015625,0.00019504,0
0.044,-0.005,0.01,0.016178,0.00021405,0
0.045,-0.005,0.01,0.016817,0.00023282,0
0.046,-0.005,0.01,0.01755,0.00025291,0
0.047,-0.005,0.01,0.018364,0.000277,0
0.048,-0.005,0.01,0.019286,0.00030335,0
0.049,-0.005,0.01,0.020346,0.00033306,0
0.05,-0.005,0.01,0.021523,0.00036548,0
0.051,-0.005,0.01,0.022843,0.00039751,0
0.052,-0.005,0.01,0.024351,0.00043005,0
0.053,-0.005,0.01,0.02603,0.0004692,0
0.054,-0.005,0.01,0.027866,0.00051667,0
0.055,-0.005,0.01,0.029933,0.00056874,0
0.056,-0.005,0.01,0.032253,0.00061962,0
0.057,-0.005,0.01,0.034759,0.00066995,0
0.058,-0.005,0.01,0.037407,0.00072937,0
0.059,-0.005,0.01,0.040182,0.00081045,0
0.06,-0.005,0.01,0.043049,0.00090891,0
0.061,-0.005,0.01,0.045991,0.0010104,0
0.062,-0.005,0.01,0.048974,0.0011121,0
0.063,-0.005,0.01,0.051878,0.0012222,0
0.064,-0.005,0.01,0.054578,0.0013411,0
0.065,-0.005,0.01,0.056953,0.0014461,0
0.066,-0.005,0.01,0.058914,0.0015137,0
0.067,-0.005,0.01,0.06042,0.0015548,0
0.068,-0.005,0.01,0.061235,0.0016012,0
0.069,-0.005,0.01,0.061485,0.001647,0
