"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.025,-0.0004,0.01,1.0404,-7.7371e-06,0
0.026,-0.0004,0.01,1.0404,-8.6623e-06,0
0.027,-0.0004,0.01,1.0404,-9.4823e-06,0
0.028,-0.0004,0.01,1.0403,-1.1051e-05,0
0.029,-0.0004,0.01,1.0403,-1.2342e-05,0
0.03,-0.0004,0.01,1.0403,-1.3866e-05,0
0.031,-0.0004,0.01,1.0402,-1.6511e-05,0
0.032,-0.0004,0.01,1.0402,-1.852e-05,0
0.033,-0.0004,0.01,1.0402,-2.1188e-05,0
0.034,-0.0004,0.01,1.0401,-2.4775e-05,0
0.035,-0.0004,0.01,1.04,-2.886e-05,0
0.036,-0.0004,0.01,1.04,-3.3322e-05,0
0.037,-0.0004,0.01,1.0399,-3.7715e-05,0
0.038,-0.0004,0.01,1.0398,-4.2802e-05,0
0.039,-0.0004,0.01,1.0397,-4.7851e-05,0
0.04,-0.0004,0.01,1.0396,-5.3111e-05,0
0.041,-0.0004,0.01,1.0394,-5.9128e-05,0
0.042,-0.0004,0.01,1.0393,-6.5225e-05,0
0.043,-0.0004,0.01,1.0391,-7.1433e-05,0
0.044,-0.0004,0.01,1.0389,-7.8984e-05,0
0.045,-0.0004,0.01,1.0387,-8.8218e-05,0
0.046,-0.0004,0.01,1.0384,-9.8411e-05,0
0.047,-0.0004,0.01,1.0381,-0.00011015,0
0.048,-0.0004,0.01,1.0378,-0.00012402,0
0.049,-0.0004,0.01,1.0375,-0.00013916,0
0.05,-0.0004,0.01,1.0371,-0.00015444,0
0.051,-0.0004,0.01,1.0367,-0.00017153,0
0.052,-0.0004,0.01,1.0362,-0.00019033,0
0.053,-0.0004,0.01,1.0357,-0.00020812,0
0.054,-0.0004,0.01,1.0351,-0.00022664,0
0.055,-0.0004,0.01,1.0345,-0.00024689,0
0.056,-0.0004,0.01,1.0338,-0.00026511,0
0.057,-0.0004,0.01,1.0331,-0.00028069,0
0.058,-0.0004,0.01,1.0323,-0.00029669,0
0.059,-0.0004,0.01,1.0315,-0.00031018,0
0.06,-0.0004,0.01,1.0307,-0.00032011,0
0.061,-0.0004,0.01,1.0299,-0.00033045,0
0.062,-0.0004,0.01,1.029,-0.00033793,0
0.063,-0.0004,0.01,1.0282,-0.00033983,0
0.064,-0.0004,0.01,1.0274,-0.00033616,0
0.065,-0.0004,0.01,1.0267,-0.00032465,0
0.066,-0.0004,0.01,1.0261,-0.0003073,0
0.067,-0.0004,0.01,1.0255,-0.0002859,0
0.068,-0.0004,0.01,1.025,-0.00026085,0
0.069,-0.0004,0.01,1.0246,-0.00024735,0
0.07,-0.0004,0.01,1.0243,-0.00025975,0
0.071,-0.0004,0.01,1.0238,-0.00029439,0
0.072,-0.0004,0.01,1.0233,-0.00036027,0
0.073,-0.0004,0.01,1.0226,-0.0004679,0
0.074,-0.0004,0.01,1.0215,-0.00060562,0
0.075,-0.0004,0.01,1.0202,-0.00076491,0
0.076,-0.0004,0.01,1.0184,-0.00093773,0
0.077,-0.0004,0.01,1.0161,-0.0011162,0
0.078,-0.0004,0.01,1.0134,-0.0013094,0
0.079,-0.0004,0.01,1.0101,-0.0015025,0
0.08,-0.0004,0.01,1.0063,-0.0016828,0
0.081,-0.0004,0.01,1.002,-0.001874,0
0.082,-0.0004,0.01,0.99729,-0.0020623,0
0.083,-0.0004,0.01,0.99206,-0.0022208,0
0.084,-0.0004,0.01,0.98645,-0.0023615,0
0.085,-0.0004,0.01,0.98049,-0.0024929,0
0.086,-0.0004,0.01,0.97418,-0.0026098,0
0.087,-0.0004,0.01,0.97095,-0.0026644,0
0.001,-0.00053333,0.01,1.0352,-1.3778e-05,0
0.002,-0.00053333,0.01,1.0352,-9.5488e-06,0
0.003,-0.00053333,0.01,1.0352,3.7827e-07,0
0.004,-0.00053333,0.01,1.0353,8.2115e-07,0
0.005,-0.00053333,0.01,1.0353,-7.3136e-06,0
0.006,-0.00053333,0.01,1.0353,2.8685e-06,0
0.007,-0.00053333,0.01,1.0353,1.4959e-05,0
0.008,-0.00053333,0.01,1.0353,1.0181e-05,0
0.009,-0.00053333,0.01,1.0353,6.2178e-06,0
0.01,-0.00053333,0.01,1.0354,4.0388e-06,0
0.011,-0.00053333,0.01,1.0354,1.3895e-06,0
0.012,-0.00053333,0.01,1.0354,-7.0586e-07,0
0.013,-0.00053333,0.01,1.0354,-2.0579e-06,0
0.014,-0.00053333,0.01,1.0354,-2.2e-06,0
0.015,-0.00053333,0.01,1.0354,-2.9977e-06,0
0.016,-0.00053333,0.01,1.0354,-3.7602e-06,0
0.017,-0.00053333,0.01,1.0354,-4.148e-06,0
0.018,-0.00053333,0.01,1.0354,-5.1533e-06,0
0.019,-0.00053333,0.01,1.0354,-5.9456e-06,0
0.02,-0.00053333,0.01,1.0354,-6.2125e-06,0
0.021,-0.00053333,0.01,1.0354,-6.6544e-06,0
0.022,-0.00053333,0.01,1.0353,-7.1869e-06,0
0.023,-0.00053333,0.01,1.0353,-7.772e-06,0
0.024,-0.00053333,0.01,1.0353,-8.6221e-06,0
0.025,-0.00053333,0.01,1.0353,-9.9055e-06,0
0.026,-0.00053333,0.01,1.0353,-1.1279e-05,0
0.027,-0.00053333,0.01,1.0353,-1.2568e-05,0
0.028,-0.00053333,0.01,1.0352,-1.4676e-05,0
0.029,-0.00053333,0.01,1.0352,-1.6505e-05,0
0.03,-0.00053333,0.01,1.0352,-1.8611e-05,0
0.031,-0.00053333,0.01,1.0351,-2.1928e-05,0
0.032,-0.00053333,0.01,1.0351,-2.4716e-05,0
0.033,-0.00053333,0.01,1.0351,-2.8273e-05,0
0.034,-0.00053333,0.01,1.035,-3.2821e-05,0
0.035,-0.00053333,0.01,1.0349,-3.8049e-05,0
0.036,-0.00053333,0.01,1.0349,-4.378e-05,0
0.037,-0.00053333,0.01,1.0348,-4.9594e-05,0
0.038,-0.00053333,0.01,1.0347,-5.6402e-05,0
0.039,-0.00053333,0.01,1.0346,-6.3347e-05,0
0.04,-0.00053333,0.01,1.0345,-7.0691e-05,0
0.041,-0.00053333,0.01,1.0343,-7.9177e-05,0
0.042,-0.00053333,0.01,1.0342,-8.7882e-05,0
0.043,-0.00053333,0.01,1.034,-9.6709e-05,0
0.044,-0.00053333,0.01,1.0338,-0.0001073,0
0.045,-0.00053333,0.01,1.0336,-0.00012005,0
0.046,-0.00053333,0.01,1.0333,-0.00013391,0
0.047,-0.00053333,0.01,1.0331,-0.00014964,0
0.048,-0.00053333,0.01,1.0327,-0.00016826,0
0.049,-0.00053333,0.01,1.0324,-0.00018849,0
0.05,-0.00053333,0.01,1.032,-0.00020891,0
0.051,-0.00053333,0.01,1.0316,-0.00023197,0
0.052,-0.00053333,0.01,1.0311,-0.00025727,0
0.053,-0.00053333,0.01,1.0306,-0.00028136,0
0.054,-0.00053333,0.01,1.03,-0.00030654,0
0.055,-0.00053333,0.01,1.0294,-0.00033397,0
0.056,-0.00053333,0.01,1.0288,-0.00035859,0
0.057,-0.00053333,0.01,1.028,-0.00037957,0
0.058,-0.00053333,0.01,1.0273,-0.0004009,0
0.059,-0.00053333,0.01,1.0265,-0.0004186,0
0.06,-0.00053333,0.01,1.0257,-0.00043085,0
0.061,-0.00053333,0.01,1.0249,-0.00044234,0
0.062,-0.00053333,0.01,1.024,-0.00044884,0
0.063,-0.00053333,0.01,1.0232,-0.00044659,0
0.064,-0.00053333,0.01,1.0225,-0.00043592,0
0.065,-0.00053333,0.01,1.0217,-0.00041468,0
0.066,-0.00053333,0.01,1.0211,-0.00038596,0
0.067,-0.00053333,0.01,1.0206,-0.00035301,0
0.068,-0.00053333,0.01,1.0201,-0.00031622,0
0.069,-0.00053333,0.01,1.0197,-0.0002958,0
0.07,-0.00053333,0.01,1.0193,-0.00031095,0
0.071,-0.00053333,0.01,1.0189,-0.00035529,0
0.072,-0.00053333,0.01,1.0184,-0.00044047,0
0.073,-0.00053333,0.01,1.0176,-0.0005806,0
0.074,-0.00053333,0.01,1.0166,-0.00076077,0
0.075,-0.00053333,0.01,1.0152,-0.00097127,0
0.076,-0.00053333,0.01,1.0134,-0.0012025,0
0.077,-0.00053333,0.01,1.0112,-0.0014441,0
0.078,-0.00053333,0.01,1.0084,-0.0017067,0
0.079,-0.00053333,0.01,1.0051,-0.0019693,0
0.08,-0.00053333,0.01,1.0013,-0.002214,0
0.081,-0.00053333,0.01,0.99705,-0.0024711,0
0.082,-0.00053333,0.01,0.9923,-0.002723,0
0.083,-0.00053333,0.01,0.98709,-0.0029356,0
0.084,-0.00053333,0.01,0.98151,-0.0031258,0
0.085,-0.00053333,0.01,0.97559,-0.0033034,0
0.086,-0.00053333,0.01,0.96934,-0.0034585,0
0.087,-0.00053333,0.01,0.96614,-0.0035298,0
0.001,-0.00066667,0.01,1.0287,-1.543e-05,0
0.002,-0.00066667,0.01,1.0286,-9.4057e-06,0
0.003,-0.00066667,0.01,1.0287,2.5396e-06,0
0.004,-0.00066667,0.01,1.0287,2.8239e-06,0
0.005,-0.00066667,0.01,1.0287,-5.7576e-06,0
0.006,-0.00066667,0.01,1.0287,5.6615e-06,0
0.007,-0.00066667,0.01,1.0287,1.8658e-05,0
0.008,-0.00066667,0.01,1.0288,1.2745e-05,0
0.009,-0.00066667,0.01,1.0288,7.8741e-06,0
0.01,-0.00066667,0.01,1.0288,5.2886e-06,0
0.011,-0.00066667,0.01,1.0288,2.1113e-06,0
0.012,-0.00066667,0.01,1.0288,-2.9337e-07,0
0.013,-0.00066667,0.01,1.0288,-1.8266e-06,0
0.014,-0.00066667,0.01,1.0288,-2.0451e-06,0
0.015,-0.00066667,0.01,1.0288,-2.9817e-06,0
0.016,-0.00066667,0.01,1.0288,-3.8686e-06,0
0.017,-0.00066667,0.01,1.0288,-4.411e-06,0
0.018,-0.00066667,0.01,1.0288,-5.6465e-06,0
0.019,-0.00066667,0.01,1.0288,-6.6067e-06,0
0.02,-0.00066667,0.01,1.0288,-7.0397e-06,0
0.021,-0.00066667,0.01,1.0288,-7.7059e-06,0
0.022,-0.00066667,0.01,1.0288,-8.4124e-06,0
0.023,-0.00066667,0.01,1.0288,-9.2396e-06,0
0.024,-0.00066667,0.01,1.0288,-1.0386e-05,0
0.025,-0.00066667,0.01,1.0287,-1.2034e-05,0
0.026,-0.00066667,0.01,1.0287,-1.3836e-05,0
0.027,-0.00066667,0.01,1.0287,-1.5557e-05,0
0.028,-0.00066667,0.01,1.0287,-1.8201e-05,0
0.029,-0.00066667,0.01,1.0287,-2.0576e-05,0
0.03,-0.00066667,0.01,1.0286,-2.3235e-05,0
0.031,-0.00066667,0.01,1.0286,-2.7191e-05,0
0.032,-0.00066667,0.01,1.0285,-3.0751e-05,0
0.033,-0.00066667,0.01,1.0285,-3.5189e-05,0
0.034,-0.00066667,0.01,1.0284,-4.0673e-05,0
0.035,-0.00066667,0.01,1.0284,-4.7024e-05,0
0.036,-0.00066667,0.01,1.0283,-5.4016e-05,0
0.037,-0.00066667,0.01,1.0282,-6.1231e-05,0
0.038,-0.00066667,0.01,1.0281,-6.9731e-05,0
0.039,-0.00066667,0.01,1.028,-7.855e-05,0
0.04,-0.00066667,0.01,1.0279,-8.7954e-05,0
0.041,-0.00066667,0.01,1.0278,-9.8871e-05,0
0.042,-0.00066667,0.01,1.0276,-0.00011015,0
0.043,-0.00066667,0.01,1.0274,-0.00012156,0
0.044,-0.00066667,0.01,1.0273,-0.00013515,0
0.045,-0.00066667,0.01,1.027,-0.00015136,0
0.046,-0.00066667,0.01,1.0268,-0.00016883,0
0.047,-0.00066667,0.01,1.0265,-0.00018849,0
0.048,-0.00066667,0.01,1.0262,-0.00021181,0
0.049,-0.00066667,0.01,1.0259,-0.00023704,0
0.05,-0.00066667,0.01,1.0255,-0.00026252,0
0.051,-0.00066667,0.01,1.0251,-0.00029147,0
0.052,-0.00066667,0.01,1.0246,-0.00032318,0
0.053,-0.00066667,0.01,1.0241,-0.00035346,0
0.054,-0.00066667,0.01,1.0235,-0.00038523,0
0.055,-0.00066667,0.01,1.0229,-0.00041976,0
0.056,-0.00066667,0.01,1.0223,-0.00045067,0
0.057,-0.00066667,0.01,1.0216,-0.00047693,0
0.058,-0.00066667,0.01,1.0208,-0.00050348,0
0.059,-0.00066667,0.01,1.02,-0.00052528,0
0.06,-0.00066667,0.01,1.0192,-0.00053977,0
0.061,-0.00066667,0.01,1.0184,-0.00055236,0
0.062,-0.00066667,0.01,1.0176,-0.00055786,0
0.063,-0.00066667,0.01,1.0168,-0.00055154,0
0.064,-0.00066667,0.01,1.0161,-0.00053395,0
0.065,-0.00066667,0.01,1.0154,-0.00050312,0
0.066,-0.00066667,0.01,1.0147,-0.00046329,0
0.067,-0.00066667,0.01,1.0142,-0.00041912,0
0.068,-0.00066667,0.01,1.0137,-0.00037093,0
0.069,-0.00066667,0.01,1.0134,-0.00034412,0
0.07,-0.00066667,0.01,1.013,-0.00036277,0
0.071,-0.00066667,0.01,1.0126,-0.00041765,0
0.072,-0.00066667,0.01,1.012,-0.00052313,0
0.073,-0.00066667,0.01,1.0113,-0.00069689,0
0.074,-0.00066667,0.01,1.0103,-0.00092057,0
0.075,-0.00066667,0.01,1.0089,-0.0011832,0
0.076,-0.00066667,0.01,1.0071,-0.0014735,0
0.077,-0.00066667,0.01,1.0048,-0.0017781,0
0.078,-0.00066667,0.01,1.002,-0.0021097,0
0.079,-0.00066667,0.01,0.9987,-0.0024411,0
0.08,-0.00066667,0.01,0.99488,-0.0027487,0
0.081,-0.00066667,0.01,0.99061,-0.0030701,0
0.082,-0.00066667,0.01,0.98588,-0.0033837,0
0.083,-0.00066667,0.01,0.98069,-0.0036485,0
0.084,-0.00066667,0.01,0.97515,-0.0038861,0
0.085,-0.00066667,0.01,0.96929,-0.004108,0
0.086,-0.00066667,0.01,0.96311,-0.0042999,0
0.087,-0.00066667,0.01,0.95995,-0.004387,0
0.001,-0.0008,0.01,1.0206,-1.7194e-05,0
0.002,-0.0008,0.01,1.0206,-9.3595e-06,0
0.003,-0.0008,0.01,1.0206,4.6397e-06,0
0.004,-0.0008,0.01,1.0207,4.7896e-06,0
0.005,-0.0008,0.01,1.0207,-4.1904e-06,0
0.006,-0.0008,0.01,1.0207,8.4471e-06,0
0.007,-0.0008,0.01,1.0207,2.2293e-05,0
0.008,-0.0008,0.01,1.0207,1.5261e-05,0
0.009,-0.0008,0.01,1.0207,9.4981e-06,0
0.01,-0.0008,0.01,1.0208,6.5182e-06,0
0.011,-0.0008,0.01,1.0208,2.8465e-06,0
0.012,-0.0008,0.01,1.0208,1.454e-07,0
0.013,-0.0008,0.01,1.0208,-1.5704e-06,0
0.014,-0.0008,0.01,1.0208,-1.8457e-06,0
0.015,-0.0008,0.01,1.0208,-2.9013e-06,0
0.016,-0.0008,0.01,1.0208,-3.9119e-06,0
0.017,-0.0008,0.01,1.0208,-4.6219e-06,0
0.018,-0.0008,0.01,1.0208,-6.0876e-06,0
0.019,-0.0008,0.01,1.0208,-7.2117e-06,0
0.02,-0.0008,0.01,1.0208,-7.828e-06,0
0.021,-0.0008,0.01,1.0208,-8.7047e-06,0
0.022,-0.0008,0.01,1.0207,-9.5512e-06,0
0.023,-0.0008,0.01,1.0207,-1.0608e-05,0
0.024,-0.0008,0.01,1.0207,-1.2037e-05,0
0.025,-0.0008,0.01,1.0207,-1.4038e-05,0
0.026,-0.0008,0.01,1.0207,-1.6247e-05,0
0.027,-0.0008,0.01,1.0207,-1.8365e-05,0
0.028,-0.0008,0.01,1.0207,-2.1528e-05,0
0.029,-0.0008,0.01,1.0206,-2.4435e-05,0
0.03,-0.0008,0.01,1.0206,-2.7615e-05,0
0.031,-0.0008,0.01,1.0206,-3.2181e-05,0
0.032,-0.0008,0.01,1.0205,-3.6489e-05,0
0.033,-0.0008,0.01,1.0205,-4.1778e-05,0
0.034,-0.0008,0.01,1.0204,-4.8168e-05,0
0.035,-0.0008,0.01,1.0204,-5.5622e-05,0
0.036,-0.0008,0.01,1.0203,-6.3847e-05,0
0.037,-0.0008,0.01,1.0202,-7.2423e-05,0
0.038,-0.0008,0.01,1.0201,-8.2578e-05,0
0.039,-0.0008,0.01,1.02,-9.3244e-05,0
0.04,-0.0008,0.01,1.0199,-0.00010466,0
0.041,-0.0008,0.01,1.0198,-0.00011795,0
0.042,-0.0008,0.01,1.0196,-0.00013175,0
0.043,-0.0008,0.01,1.0194,-0.0001457,0
0.044,-0.0008,0.01,1.0192,-0.00016223,0
0.045,-0.0008,0.01,1.019,-0.00018181,0
0.046,-0.0008,0.01,1.0188,-0.00020282,0
0.047,-0.0008,0.01,1.0185,-0.00022634,0
0.048,-0.0008,0.01,1.0182,-0.00025426,0
0.049,-0.0008,0.01,1.0179,-0.00028437,0
0.05,-0.0008,0.01,1.0175,-0.00031479,0
0.051,-0.0008,0.01,1.0171,-0.00034953,0
0.052,-0.0008,0.01,1.0166,-0.00038754,0
0.053,-0.0008,0.01,1.0161,-0.00042388,0
0.054,-0.0008,0.01,1.0156,-0.0004621,0
0.055,-0.0008,0.01,1.015,-0.00050362,0
0.056,-0.0008,0.01,1.0143,-0.00054067,0
0.057,-0.0008,0.01,1.0136,-0.00057209,0
0.058,-0.0008,0.01,1.0129,-0.00060372,0
0.059,-0.0008,0.01,1.0121,-0.00062948,0
0.06,-0.0008,0.01,1.0114,-0.00064613,0
0.061,-0.0008,0.01,1.0106,-0.00065979,0
0.062,-0.0008,0.01,1.0098,-0.00066436,0
0.063,-0.0008,0.01,1.009,-0.0006541,0
0.064,-0.0008,0.01,1.0082,-0.00062984,0
0.065,-0.0008,0.01,1.0075,-0.00058976,0
0.066,-0.0008,0.01,1.0069,-0.00053933,0
0.067,-0.0008,0.01,1.0064,-0.00048466,0
0.068,-0.0008,0.01,1.006,-0.00042588,0
0.069,-0.0008,0.01,1.0056,-0.00039381,0
0.07,-0.0008,0.01,1.0052,-0.0004175,0
0.071,-0.0008,0.01,1.0048,-0.00048465,0
0.072,-0.0008,0.01,1.0043,-0.00061245,0
0.073,-0.0008,0.01,1.0035,-0.00082199,0
0.074,-0.0008,0.01,1.0025,-0.0010913,0
0.075,-0.0008,0.01,1.0011,-0.001408,0
0.076,-0.0008,0.01,0.99925,-0.0017584,0
0.077,-0.0008,0.01,0.99693,-0.0021265,0
0.078,-0.0008,0.01,0.99414,-0.0025271,0
0.079,-0.0008,0.01,0.99083,-0.002926,0
0.08,-0.0008,0.01,0.987,-0.0032947,0
0.081,-0.0008,0.01,0.98273,-0.003678,0
0.082,-0.0008,0.01,0.97802,-0.0040508,0
0.083,-0.0008,0.01,0.97287,-0.0043651,0
0.084,-0.0008,0.01,0.96738,-0.0046476,0
0.085,-0.0008,0.01,0.96158,-0.0049114,0
0.086,-0.0008,0.01,0.9555,-0.0051383,0
0.087,-0.0008,0.01,0.94889,-0.0054528,0
0.088,-0.0008,0.01,0.94191,-0.0058768,0
0.001,-0.00093333,0.01,1.0111,-1.9078e-05,0
0.002,-0.00093333,0.01,1.0111,-9.4208e-06,0
0.003,-0.00093333,0.01,1.0111,6.6705e-06,0
0.004,-0.00093333,0.01,1.0112,6.7209e-06,0
0.005,-0.00093333,0.01,1.0112,-2.5981e-06,0
0.006,-0.00093333,0.01,1.0112,1.1223e-05,0
0.007,-0.00093333,0.01,1.0112,2.5825e-05,0
0.008,-0.00093333,0.01,1.0112,1.7694e-05,0
0.009,-0.00093333,0.01,1.0112,1.1059e-05,0
0.01,-0.00093333,0.01,1.0113,7.677e-06,0
0.011,-0.00093333,0.01,1.0113,3.5177e-06,0
0.012,-0.00093333,0.01,1.0113,5.2185e-07,0
0.013,-0.00093333,0.01,1.0113,-1.3755e-06,0
0.014,-0.00093333,0.01,1.0113,-1.7147e-06,0
0.015,-0.00093333,0.01,1.0113,-2.9061e-06,0
0.016,-0.00093333,0.01,1.0113,-4.0489e-06,0
0.017,-0.00093333,0.01,1.0113,-4.9266e-06,0
0.018,-0.00093333,0.01,1.0113,-6.6109e-06,0
0.019,-0.00093333,0.01,1.0113,-7.8945e-06,0
0.02,-0.00093333,0.01,1.0113,-8.7068e-06,0
0.021,-0.00093333,0.01,1.0113,-9.797e-06,0
0.022,-0.00093333,0.01,1.0113,-1.0812e-05,0
0.023,-0.00093333,0.01,1.0112,-1.2141e-05,0
0.024,-0.00093333,0.01,1.0112,-1.3855e-05,0
0.025,-0.00093333,0.01,1.0112,-1.6211e-05,0
0.026,-0.00093333,0.01,1.0112,-1.8848e-05,0
0.027,-0.00093333,0.01,1.0112,-2.1383e-05,0
0.028,-0.00093333,0.01,1.0112,-2.5082e-05,0
0.029,-0.00093333,0.01,1.0111,-2.8531e-05,0
0.03,-0.00093333,0.01,1.0111,-3.2246e-05,0
0.031,-0.00093333,0.01,1.0111,-3.7444e-05,0
0.032,-0.00093333,0.01,1.011,-4.2503e-05,0
0.033,-0.00093333,0.01,1.011,-4.8632e-05,0
0.034,-0.00093333,0.01,1.0109,-5.5939e-05,0
0.035,-0.00093333,0.01,1.0109,-6.4522e-05,0
0.036,-0.00093333,0.01,1.0108,-7.3979e-05,0
0.037,-0.00093333,0.01,1.0107,-8.3896e-05,0
0.038,-0.00093333,0.01,1.0106,-9.571e-05,0
0.039,-0.00093333,0.01,1.0105,-0.00010824,0
0.04,-0.00093333,0.01,1.0104,-0.00012166,0
0.041,-0.00093333,0.01,1.0103,-0.0001373,0
0.042,-0.00093333,0.01,1.0101,-0.00015362,0
0.043,-0.00093333,0.01,1.01,-0.00017012,0
0.044,-0.00093333,0.01,1.0098,-0.00018955,0
0.045,-0.00093333,0.01,1.0096,-0.00021249,0
0.046,-0.00093333,0.01,1.0093,-0.00023704,0
0.047,-0.00093333,0.01,1.0091,-0.0002644,0
0.048,-0.00093333,0.01,1.0088,-0.00029691,0
0.049,-0.00093333,0.01,1.0084,-0.00033189,0
0.05,-0.00093333,0.01,1.0081,-0.00036723,0
0.051,-0.00093333,0.01,1.0077,-0.00040774,0
0.052,-0.00093333,0.01,1.0072,-0.00045201,0
0.053,-0.00093333,0.01,1.0067,-0.00049437,0
0.054,-0.00093333,0.01,1.0062,-0.00053905,0
0.055,-0.00093333,0.01,1.0056,-0.00058751,0
0.056,-0.00093333,0.01,1.005,-0.00063067,0
0.057,-0.00093333,0.01,1.0043,-0.00066719,0
0.058,-0.00093333,0.01,1.0036,-0.00070381,0
0.059,-0.00093333,0.01,1.0028,-0.00073343,0
0.06,-0.00093333,0.01,1.002,-0.00075213,0
0.061,-0.00093333,0.01,1.0013,-0.00076673,0
0.062,-0.00093333,0.01,1.0005,-0.00077013,0
0.063,-0.00093333,0.01,0.9997,-0.00075562,0
0.064,-0.00093333,0.01,0.99897,-0.00072426,0
0.065,-0.00093333,0.01,0.9983,-0.00067436,0
0.066,-0.00093333,0.01,0.99771,-0.00061256,0
0.067,-0.00093333,0.01,0.9972,-0.0005464,0
0.068,-0.00093333,0.01,0.99678,-0.00047572,0
0.069,-0.00093333,0.01,0.99641,-0.00043695,0
0.07,-0.00093333,0.01,0.99607,-0.00046413,0
0.071,-0.00093333,0.01,0.99565,-0.00054178,0
0.072,-0.00093333,0.01,0.99511,-0.00069018,0
0.073,-0.00093333,0.01,0.99436,-0.00093389,0
0.074,-0.00093333,0.01,0.99331,-0.0012473,0
0.075,-0.00093333,0.01,0.99188,-0.0016168,0
0.076,-0.00093333,0.01,0.99001,-0.0020265,0
0.077,-0.00093333,0.01,0.98767,-0.0024574,0
0.078,-0.00093333,0.01,0.98486,-0.0029264,0
0.079,-0.00093333,0.01,0.98152,-0.0033926,0
0.08,-0.00093333,0.01,0.97769,-0.0038221,0
0.081,-0.00093333,0.01,0.97343,-0.004267,0
0.082,-0.00093333,0.01,0.96874,-0.004698,0
0.083,-0.00093333,0.01,0.96363,-0.0050603,0
0.084,-0.00093333,0.01,0.95821,-0.0053854,0
0.085,-0.00093333,0.01,0.9525,-0.0056879,0
0.086,-0.00093333,0.01,0.94652,-0.0059462,0
0.087,-0.00093333,0.01,0.94033,-0.0061729,0
0.088,-0.00093333,0.01,0.93719,-0.0062836,0
0.001,-0.0010667,0.01,1.0002,-2.1079e-05,0
0.002,-0.0010667,0.01,1.0002,-9.5946e-06,0
0.003,-0.0010667,0.01,1.0002,8.62e-06,0
0.004,-0.0010667,0.01,1.0002,8.618e-06,0
0.005,-0.0010667,0.01,1.0002,-9.5929e-07,0
0.006,-0.0010667,0.01,1.0002,1.3998e-05,0
0.007,-0.0010667,0.01,1.0002,2.9237e-05,0
0.008,-0.0010667,0.01,1.0003,2.0048e-05,0
0.009,-0.0010667,0.01,1.0003,1.2593e-05,0
0.01,-0.0010667,0.01,1.0003,8.8084e-06,0
0.011,-0.0010667,0.01,1.0003,4.1691e-06,0
0.012,-0.0010667,0.01,1.0003,9.0502e-07,0
0.013,-0.0010667,0.01,1.0003,-1.1365e-06,0
0.014,-0.0010667,0.01,1.0003,-1.5429e-06,0
0.015,-0.0010667,0.01,1.0003,-2.8838e-06,0
0.016,-0.0010667,0.01,1.0003,-4.1326e-06,0
0.017,-0.0010667,0.01,1.0003,-5.1382e-06,0
0.018,-0.0010667,0.01,1.0003,-7.0237e-06,0
0.019,-0.0010667,0.01,1.0003,-8.4697e-06,0
0.02,-0.0010667,0.01,1.0003,-9.4588e-06,0
0.021,-0.0010667,0.01,1.0003,-1.0725e-05,0
0.022,-0.0010667,0.01,1.0003,-1.1925e-05,0
0.023,-0.0010667,0.01,1.0003,-1.3551e-05,0
0.024,-0.0010667,0.01,1.0003,-1.5517e-05,0
0.025,-0.0010667,0.01,1.0002,-1.8196e-05,0
0.026,-0.0010667,0.01,1.0002,-2.1262e-05,0
0.027,-0.0010667,0.01,1.0002,-2.4213e-05,0
0.028,-0.0010667,0.01,1.0002,-2.8426e-05,0
0.029,-0.0010667,0.01,1.0002,-3.2387e-05,0
0.03,-0.0010667,0.01,1.0001,-3.6621e-05,0
0.031,-0.0010667,0.01,1.0001,-4.2442e-05,0
0.032,-0.0010667,0.01,1.0001,-4.8215e-05,0
0.033,-0.0010667,0.01,1,-5.5128e-05,0
0.034,-0.0010667,0.01,0.99996,-6.3331e-05,0
0.035,-0.0010667,0.01,0.99991,-7.3034e-05,0
0.036,-0.0010667,0.01,0.99984,-8.3676e-05,0
0.037,-0.0010667,0.01,0.99976,-9.4873e-05,0
0.038,-0.0010667,0.01,0.99968,-0.00010831,0
0.039,-0.0010667,0.01,0.99958,-0.00012267,0
0.04,-0.0010667,0.01,0.99946,-0.00013804,0
0.041,-0.0010667,0.01,0.99934,-0.00015594,0
0.042,-0.0010667,0.01,0.99919,-0.00017473,0
0.043,-0.0010667,0.01,0.99903,-0.00019372,0
0.044,-0.0010667,0.01,0.99884,-0.00021596,0
0.045,-0.0010667,0.01,0.99863,-0.00024216,0
0.046,-0.0010667,0.01,0.9984,-0.00027014,0
0.047,-0.0010667,0.01,0.99814,-0.00030124,0
0.048,-0.0010667,0.01,0.99786,-0.00033821,0
0.049,-0.0010667,0.01,0.99754,-0.00037792,0
0.05,-0.0010667,0.01,0.99718,-0.00041804,0
0.051,-0.0010667,0.01,0.99678,-0.00046417,0
0.052,-0.0010667,0.01,0.99634,-0.00051452,0
0.053,-0.0010667,0.01,0.99586,-0.00056275,0
0.054,-0.0010667,0.01,0.99533,-0.00061371,0
0.055,-0.0010667,0.01,0.99476,-0.00066895,0
0.056,-0.0010667,0.01,0.99413,-0.00071803,0
0.057,-0.0010667,0.01,0.99346,-0.00075949,0
0.058,-0.0010667,0.01,0.99276,-0.0008009,0
0.059,-0.0010667,0.01,0.99203,-0.00083419,0
0.06,-0.0010667,0.01,0.99127,-0.00085485,0
0.061,-0.0010667,0.01,0.99051,-0.00087035,0
0.062,-0.0010667,0.01,0.98974,-0.00087259,0
