"Points:0","Points:1","Points:2","U:0","U:1","U:2"
0.125,0.0029095,0.01,0.70293,0.00085881,0
0.125,0.0027723,0.01,0.70455,0.00084285,0
0.125,0.0026298,0.01,0.70617,0.00083494,0
0.125,0.0024815,0.01,0.70777,0.00075491,0
0.125,0.0023272,0.01,0.70934,0.00077172,0
0.125,0.0021668,0.01,0.71092,0.00074942,0
0.126,0.0049465,0.01,0.45443,0.00051181,0
0.126,0.0048909,0.01,0.67666,0.00023856,0
0.126,0.004833,0.01,0.69754,-0.0042256,0
0.126,0.0047729,0.01,0.66725,-0.0045823,0
0.126,0.0047103,0.01,0.67628,0.0020554,0
0.126,0.0046452,0.01,0.68629,0.0021776,0
0.126,0.0045775,0.01,0.68125,-0.00051197,0
0.126,0.0045071,0.01,0.68042,0.00041665,0
0.126,0.0044339,0.01,0.68346,0.0012653,0
0.126,0.0043578,0.01,0.68389,0.00060122,0
0.126,0.0042786,0.01,0.68435,0.00061234,0
0.126,0.0041963,0.01,0.68589,0.00092813,0
0.126,0.0041106,0.01,0.68704,0.00080822,0
0.126,0.0040216,0.01,0.68815,0.00080129,0
0.126,0.0039289,0.01,0.68954,0.00090276,0
0.126,0.0038326,0.01,0.69088,0.00088266,0
0.126,0.0037324,0.01,0.69224,0.00089307,0
0.126,0.0036282,0.01,0.69369,0.00093305,0
0.126,0.0035199,0.01,0.69515,0.00093397,0
0.126,0.0034072,0.01,0.69664,0.00093741,0
0.126,0.00329,0.01,0.69817,0.00095168,0
0.126,0.0031681,0.01,0.69971,0.00095931,0
0.126,0.0030413,0.01,0.70128,0.00094703,0
0.126,0.0029095,0.01,0.70286,0.0009382,0
0.126,0.0027723,0.01,0.70444,0.00093322,0
0.126,0.0026298,0.01,0.70603,0.00093446,0
0.126,0.0024815,0.01,0.7076,0.00086331,0
0.126,0.0023272,0.01,0.70913,0.0008865,0
0.126,0.0021668,0.01,0.71069,0.00086994,0
0.127,0.0049465,0.01,0.45697,0.00074986,0
0.127,0.0048909,0.01,0.67979,0.00048201,0
0.127,0.004833,0.01,0.69929,-0.0042817,0
0.127,0.0047729,0.01,0.66798,-0.0048027,0
0.127,0.0047103,0.01,0.67705,0.0019343,0
0.127,0.0046452,0.01,0.68724,0.0020909,0
0.127,0.0045775,0.01,0.68188,-0.00071837,0
0.127,0.0045071,0.01,0.68089,0.00020693,0
0.127,0.0044339,0.01,0.68393,0.0010698,0
0.127,0.0043578,0.01,0.68428,0.00039087,0
0.127,0.0042786,0.01,0.68468,0.00040252,0
0.127,0.0041963,0.01,0.68623,0.00073107,0
0.127,0.0041106,0.01,0.68736,0.00061524,0
0.127,0.0040216,0.01,0.68846,0.00061911,0
0.127,0.0039289,0.01,0.68985,0.0007374,0
0.127,0.0038326,0.01,0.69117,0.00073334,0
0.127,0.0037324,0.01,0.69252,0.00076236,0
0.127,0.0036282,0.01,0.69394,0.000823,0
0.127,0.0035199,0.01,0.69537,0.00084509,0
0.127,0.0034072,0.01,0.69683,0.00087073,0
0.127,0.00329,0.01,0.69832,0.00090666,0
0.127,0.0031681,0.01,0.69982,0.00093489,0
0.127,0.0030413,0.01,0.70134,0.00094354,0
0.127,0.0029095,0.01,0.70288,0.00095437,0
0.127,0.0027723,0.01,0.70441,0.00096677,0
0.127,0.0026298,0.01,0.70596,0.00098384,0
0.127,0.0024815,0.01,0.70749,0.00092797,0
0.127,0.0023272,0.01,0.70898,0.00096307,0
0.127,0.0021668,0.01,0.7105,0.00095683,0
0.128,0.0049465,0.01,0.45723,0.00066902,0
0.128,0.0048909,0.01,0.68031,0.00041971,0
0.128,0.004833,0.01,0.69973,-0.0042572,0
0.128,0.0047729,0.01,0.66834,-0.0047632,0
0.128,0.0047103,0.01,0.67749,0.0018976,0
0.128,0.0046452,0.01,0.68776,0.0020447,0
0.128,0.0045775,0.01,0.68219,-0.0007921,0
0.128,0.0045071,0.01,0.68115,0.00016251,0
0.128,0.0044339,0.01,0.68424,0.0010447,0
0.128,0.0043578,0.01,0.68452,0.00034517,0
0.128,0.0042786,0.01,0.68489,0.00036108,0
0.128,0.0041963,0.01,0.68648,0.00071096,0
0.128,0.0041106,0.01,0.68765,0.0005977,0
0.128,0.0040216,0.01,0.68878,0.00061016,0
0.128,0.0039289,0.01,0.69019,0.00074289,0
0.128,0.0038326,0.01,0.69153,0.00074906,0
0.128,0.0037324,0.01,0.69287,0.00079008,0
0.128,0.0036282,0.01,0.69429,0.00086436,0
0.128,0.0035199,0.01,0.6957,0.00089918,0
0.128,0.0034072,0.01,0.69712,0.0009372,0
0.128,0.00329,0.01,0.69857,0.00098496,0
0.128,0.0031681,0.01,0.70003,0.0010243,0
0.128,0.0030413,0.01,0.70151,0.0010432,0
0.128,0.0029095,0.01,0.70299,0.0010626,0
0.128,0.0027723,0.01,0.70447,0.001082,0
0.128,0.0026298,0.01,0.70596,0.0011047,0
0.128,0.0024815,0.01,0.70744,0.0010538,0
0.128,0.0023272,0.01,0.70888,0.0010907,0
0.128,0.0021668,0.01,0.71035,0.0010855,0
0.129,0.0049465,0.01,0.45908,0.00090923,0
0.129,0.0048909,0.01,0.68178,0.00073009,0
0.129,0.004833,0.01,0.70057,-0.0039689,0
0.129,0.0047729,0.01,0.66914,-0.0044837,0
0.129,0.0047103,0.01,0.67835,0.0022062,0
0.129,0.0046452,0.01,0.68859,0.0023905,0
0.129,0.0045775,0.01,0.68274,-0.00049323,0
0.129,0.0045071,0.01,0.68158,0.00048043,0
0.129,0.0044339,0.01,0.68465,0.0013767,0
0.129,0.0043578,0.01,0.68483,0.00065837,0
0.129,0.0042786,0.01,0.68517,0.00067756,0
0.129,0.0041963,0.01,0.68682,0.0010428,0
0.129,0.0041106,0.01,0.68802,0.00092855,0
0.129,0.0040216,0.01,0.68918,0.00094538,0
0.129,0.0039289,0.01,0.69063,0.0010844,0
0.129,0.0038326,0.01,0.69199,0.0010925,0
0.129,0.0037324,0.01,0.69332,0.0011363,0
0.129,0.0036282,0.01,0.69472,0.0012125,0
0.129,0.0035199,0.01,0.69609,0.0012455,0
0.129,0.0034072,0.01,0.69747,0.0012791,0
0.129,0.00329,0.01,0.69887,0.0013217,0
0.129,0.0031681,0.01,0.70027,0.0013546,0
0.129,0.0030413,0.01,0.70168,0.0013617,0
0.129,0.0029095,0.01,0.70309,0.0013683,0
0.129,0.0027723,0.01,0.70451,0.0013755,0
0.129,0.0026298,0.01,0.70593,0.0013827,0
0.129,0.0024815,0.01,0.70735,0.001315,0
0.129,0.0023272,0.01,0.70873,0.0013333,0
0.129,0.0021668,0.01,0.71014,0.0013108,0
0.13,0.0049465,0.01,0.4633,0.0012702,0
0.13,0.0048909,0.01,0.68556,0.0010107,0
0.13,0.004833,0.01,0.70295,-0.0039564,0
0.13,0.0047729,0.01,0.67111,-0.0045531,0
0.13,0.0047103,0.01,0.6802,0.0023446,0
0.13,0.0046452,0.01,0.69032,0.0026336,0
0.13,0.0045775,0.01,0.68392,-0.00036726,0
0.13,0.0045071,0.01,0.68247,0.00065324,0
0.13,0.0044339,0.01,0.68545,0.0016166,0
0.13,0.0043578,0.01,0.68553,0.00092769,0
0.13,0.0042786,0.01,0.68582,0.00098204,0
0.13,0.0041963,0.01,0.68749,0.0013854,0
0.13,0.0041106,0.01,0.68873,0.0013092,0
0.13,0.0040216,0.01,0.68991,0.0013608,0
0.13,0.0039289,0.01,0.69135,0.0015247,0
0.13,0.0038326,0.01,0.69268,0.0015581,0
0.13,0.0037324,0.01,0.69396,0.0016209,0
0.13,0.0036282,0.01,0.69527,0.0017083,0
0.13,0.0035199,0.01,0.69656,0.0017477,0
0.13,0.0034072,0.01,0.69784,0.0017807,0
0.13,0.00329,0.01,0.69913,0.0018165,0
0.13,0.0031681,0.01,0.70043,0.0018375,0
0.13,0.0030413,0.01,0.70175,0.0018265,0
0.13,0.0029095,0.01,0.70307,0.0018122,0
0.13,0.0027723,0.01,0.70441,0.0017951,0
0.13,0.0026298,0.01,0.70575,0.0017729,0
0.13,0.0024815,0.01,0.7071,0.0016754,0
0.13,0.0023272,0.01,0.70841,0.0016621,0
0.13,0.0021668,0.01,0.70977,0.0016084,0
0.131,0.0049465,0.01,0.4643,0.0010231,0
0.131,0.0048909,0.01,0.68673,0.00055817,0
0.131,0.004833,0.01,0.70465,-0.0042432,0
0.131,0.0047729,0.01,0.67345,-0.0047468,0
0.131,0.0047103,0.01,0.68284,0.0021669,0
0.131,0.0046452,0.01,0.69283,0.0024648,0
0.131,0.0045775,0.01,0.68587,-0.00057637,0
0.131,0.0045071,0.01,0.68412,0.00056525,0
0.131,0.0044339,0.01,0.68703,0.0016528,0
0.131,0.0043578,0.01,0.68698,0.0010262,0
0.131,0.0042786,0.01,0.68716,0.0011466,0
0.131,0.0041963,0.01,0.6888,0.0016228,0
0.131,0.0041106,0.01,0.69004,0.0016332,0
0.131,0.0040216,0.01,0.69119,0.001755,0
0.131,0.0039289,0.01,0.69256,0.0019677,0
0.131,0.0038326,0.01,0.69378,0.0020564,0
0.131,0.0037324,0.01,0.6949,0.0021575,0
0.131,0.0036282,0.01,0.69604,0.0022684,0
0.131,0.0035199,0.01,0.69715,0.0023288,0
0.131,0.0034072,0.01,0.69825,0.0023694,0
0.131,0.00329,0.01,0.69936,0.0023985,0
0.131,0.0031681,0.01,0.70049,0.0024038,0
0.131,0.0030413,0.01,0.70167,0.0023763,0
0.131,0.0029095,0.01,0.70288,0.0023365,0
0.131,0.0027723,0.01,0.70408,0.0022821,0
0.131,0.0026298,0.01,0.70533,0.0022209,0
0.131,0.0024815,0.01,0.7066,0.002087,0
0.131,0.0023272,0.01,0.70787,0.0020336,0
0.131,0.0021668,0.01,0.70918,0.0019368,0
0.132,0.0049465,0.01,0.46344,0.00082863,0
0.132,0.0048909,0.01,0.68645,0.00029536,0
0.132,0.004833,0.01,0.70507,-0.0043386,0
0.132,0.0047729,0.01,0.67485,-0.0047235,0
0.132,0.0047103,0.01,0.68575,0.0023525,0
0.132,0.0046452,0.01,0.69629,0.0027618,0
0.132,0.0045775,0.01,0.68886,-0.00023323,0
0.132,0.0045071,0.01,0.68677,0.0011139,0
0.132,0.0044339,0.01,0.68951,0.00238,0
0.132,0.0043578,0.01,0.68921,0.0018514,0
0.132,0.0042786,0.01,0.68919,0.0020626,0
0.132,0.0041963,0.01,0.69074,0.0026272,0
0.132,0.0041106,0.01,0.69192,0.0027209,0
0.132,0.0040216,0.01,0.69295,0.002892,0
0.132,0.0039289,0.01,0.69412,0.0031211,0
0.132,0.0038326,0.01,0.69511,0.003224,0
0.132,0.0037324,0.01,0.69596,0.0033133,0
0.132,0.0036282,0.01,0.69679,0.0033927,0
0.132,0.0035199,0.01,0.69761,0.003411,0
0.132,0.0034072,0.01,0.69842,0.0033882,0
0.132,0.00329,0.01,0.69927,0.0033479,0
0.132,0.0031681,0.01,0.70019,0.0032823,0
0.132,0.0030413,0.01,0.70119,0.0031704,0
0.132,0.0029095,0.01,0.70224,0.0030456,0
0.132,0.0027723,0.01,0.70332,0.0029101,0
0.132,0.0026298,0.01,0.70448,0.0027663,0
0.132,0.0024815,0.01,0.7057,0.0025565,0
0.132,0.0023272,0.01,0.70694,0.0024307,0
0.132,0.0021668,0.01,0.70823,0.0022668,0
0.133,0.0049465,0.01,0.46225,0.00082639,0
0.133,0.0048909,0.01,0.68745,0.00042176,0
0.133,0.004833,0.01,0.70747,-0.0040731,0
0.133,0.0047729,0.01,0.67909,-0.0041002,0
0.133,0.0047103,0.01,0.69308,0.0036914,0
0.133,0.0046452,0.01,0.70468,0.0045416,0
0.133,0.0045775,0.01,0.69621,0.0017744,0
0.133,0.0045071,0.01,0.69276,0.0034611,0
0.133,0.0044339,0.01,0.69429,0.0049887,0
0.133,0.0043578,0.01,0.69303,0.0046678,0
0.133,0.0042786,0.01,0.6923,0.005009,0
0.133,0.0041963,0.01,0.69333,0.0056486,0
0.133,0.0041106,0.01,0.69403,0.0057454,0
0.133,0.0040216,0.01,0.69459,0.005861,0
0.133,0.0039289,0.01,0.69527,0.0059891,0
0.133,0.0038326,0.01,0.69576,0.0059554,0
0.133,0.0037324,0.01,0.69608,0.0058609,0
0.133,0.0036282,0.01,0.69643,0.0057302,0
0.133,0.0035199,0.01,0.69683,0.0055273,0
0.133,0.0034072,0.01,0.69731,0.0052809,0
0.133,0.00329,0.01,0.69791,0.0050148,0
0.133,0.0031681,0.01,0.69863,0.0047154,0
0.133,0.0030413,0.01,0.69952,0.0043937,0
0.133,0.0029095,0.01,0.70053,0.0040735,0
0.133,0.0027723,0.01,0.7016,0.00375,0
0.133,0.0026298,0.01,0.70278,0.0034411,0
0.133,0.0024815,0.01,0.70406,0.0030886,0
0.133,0.0023272,0.01,0.70538,0.0028364,0
0.133,0.0021668,0.01,0.70676,0.0025656,0
0.134,0.0049465,0.01,0.46035,0.00076751,0
0.134,0.0048909,0.01,0.69125,0.00064339,0
0.134,0.004833,0.01,0.71734,-0.0031278,0
0.134,0.0047729,0.01,0.69388,-0.0022221,0
0.134,0.0047103,0.01,0.71176,0.0066372,0
0.134,0.0046452,0.01,0.72338,0.0081829,0
0.134,0.0045775,0.01,0.71198,0.0058719,0
0.134,0.0045071,0.01,0.70494,0.0080308,0
0.134,0.0044339,0.01,0.70309,0.0098871,0
0.134,0.0043578,0.01,0.69926,0.0098664,0
0.134,0.0042786,0.01,0.6965,0.010315,0
0.134,0.0041963,0.01,0.69588,0.010947,0
0.134,0.0041106,0.01,0.69516,0.010902,0
0.134,0.0040216,0.01,0.69455,0.010781,0
0.134,0.0039289,0.01,0.69423,0.010603,0
0.134,0.0038326,0.01,0.69382,0.010198,0
0.134,0.0037324,0.01,0.69335,0.0096682,0
0.134,0.0036282,0.01,0.69305,0.0090786,0
0.134,0.0035199,0.01,0.69304,0.008421,0
0.134,0.0034072,0.01,0.69336,0.007766,0
0.134,0.00329,0.01,0.69389,0.0070885,0
0.134,0.0031681,0.01,0.6946,0.0063531,0
0.134,0.0030413,0.01,0.69568,0.0057107,0
0.134,0.0029095,0.01,0.69695,0.0050945,0
0.134,0.0027723,0.01,0.69826,0.004466,0
0.134,0.0026298,0.01,0.69973,0.003922,0
0.134,0.0024815,0.01,0.70133,0.0033845,0
0.134,0.0023272,0.01,0.70296,0.0029767,0
0.134,0.0021668,0.01,0.70464,0.0025782,0
0.135,0.0049465,0.01,0.46062,0.0010805,0
0.135,0.0048909,0.01,0.70317,0.0016922,0
0.135,0.004833,0.01,0.74201,-0.00026038,0
0.135,0.0047729,0.01,0.72738,0.0023302,0
0.135,0.0047103,0.01,0.74797,0.012338,0
0.135,0.0046452,0.01,0.75654,0.014825,0
0.135,0.0045775,0.01,0.73915,0.013188,0
0.135,0.0045071,0.01,0.72566,0.015944,0
0.135,0.0044339,0.01,0.71745,0.018048,0
0.135,0.0043578,0.01,0.70827,0.018071,0
0.135,0.0042786,0.01,0.70102,0.018238,0
0.135,0.0041963,0.01,0.69676,0.01847,0
0.135,0.0041106,0.01,0.69309,0.017889,0
0.135,0.0040216,0.01,0.69016,0.017081,0
0.135,0.0039289,0.01,0.68806,0.016124,0
0.135,0.0038326,0.01,0.68631,0.0149,0
0.135,0.0037324,0.01,0.68496,0.013548,0
0.135,0.0036282,0.01,0.68419,0.012164,0
0.135,0.0035199,0.01,0.6841,0.010747,0
0.135,0.0034072,0.01,0.68476,0.0094568,0
0.135,0.00329,0.01,0.68581,0.0082028,0
0.135,0.0031681,0.01,0.68706,0.0069023,0
0.135,0.0030413,0.01,0.68892,0.0058604,0
0.135,0.0029095,0.01,0.69102,0.0049124,0
0.135,0.0027723,0.01,0.69305,0.0039804,0
0.135,0.0026298,0.01,0.69526,0.0032305,0
0.135,0.0024815,0.01,0.69759,0.0025656,0
0.135,0.0023272,0.01,0.69988,0.0020794,0
0.135,0.0021668,0.01,0.70214,0.0016376,0
0.136,0.0049465,0.01,0.47921,0.0030606,0
0.136,0.0048909,0.01,0.7441,0.0053367,0
0.136,0.004833,0.01,0.80072,0.0057503,0
0.136,0.0047729,0.01,0.79517,0.010359,0
0.136,0.0047103,0.01,0.81244,0.021378,0
0.136,0.0046452,0.01,0.81087,0.024983,0
0.136,0.0045775,0.01,0.78099,0.024004,0
0.136,0.0045071,0.01,0.75346,0.026289,0
0.136,0.0044339,0.01,0.73163,0.027323,0
0.136,0.0043578,0.01,0.71164,0.026266,0
0.136,0.0042786,0.01,0.69664,0.025326,0
0.136,0.0041963,0.01,0.68708,0.024607,0
0.136,0.0041106,0.01,0.67921,0.022588,0
0.136,0.0040216,0.01,0.67358,0.020463,0
0.136,0.0039289,0.01,0.67014,0.018372,0
0.136,0.0038326,0.01,0.66785,0.015892,0
0.136,0.0037324,0.01,0.6668,0.013456,0
0.136,0.0036282,0.01,0.66702,0.011174,0
0.136,0.0035199,0.01,0.6683,0.0089555,0
0.136,0.0034072,0.01,0.67067,0.0070683,0
0.136,0.00329,0.01,0.67353,0.0053729,0
0.136,0.0031681,0.01,0.67655,0.0037405,0
0.136,0.0030413,0.01,0.68011,0.0025229,0
0.136,0.0029095,0.01,0.68382,0.0015108,0
0.136,0.0027723,0.01,0.68737,0.00061614,0
0.136,0.0026298,0.01,0.69087,-2.4979e-06,0
0.136,0.0024815,0.01,0.69429,-0.0004868,0
0.136,0.0023272,0.01,0.69754,-0.00075003,0
0.136,0.0021668,0.01,0.70062,-0.00092962,0
0.137,0.0049465,0.01,0.52454,0.0061831,0
0.137,0.0048909,0.01,0.82256,0.010279,0
0.137,0.004833,0.01,0.8972,0.01232,0
0.137,0.0047729,0.01,0.89309,0.017723,0
0.137,0.0047103,0.01,0.89476,0.028224,0
0.137,0.0046452,0.01,0.87206,0.031528,0
0.137,0.0045775,0.01,0.82003,0.029368,0
0.137,0.0045071,0.01,0.7689,0.028704,0
0.137,0.0044339,0.01,0.72682,0.026922,0
0.137,0.0043578,0.01,0.6933,0.023949,0
0.137,0.0042786,0.01,0.67085,0.021638,0
0.137,0.0041963,0.01,0.6579,0.020235,0
0.137,0.0041106,0.01,0.64738,0.016506,0
0.137,0.0040216,0.01,0.64085,0.013191,0
0.137,0.0039289,0.01,0.63839,0.010422,0
0.137,0.0038326,0.01,0.63783,0.0069338,0
0.137,0.0037324,0.01,0.63955,0.0038116,0
0.137,0.0036282,0.01,0.64329,0.0011347,0
0.137,0.0035199,0.01,0.64824,-0.0013486,0
0.137,0.0034072,0.01,0.65427,-0.003265,0
0.137,0.00329,0.01,0.6607,-0.0047763,0
0.137,0.0031681,0.01,0.667,-0.0060074,0
0.137,0.0030413,0.01,0.67319,-0.0067148,0
0.137,0.0029095,0.01,0.67921,-0.0070921,0
0.137,0.0027723,0.01,0.68493,-0.0072022,0
0.137,0.0026298,0.01,0.69008,-0.0069857,0
0.137,0.0024815,0.01,0.69454,-0.0066648,0
0.137,0.0023272,0.01,0.6986,-0.0061357,0
0.137,0.0021668,0.01,0.70239,-0.0055137,0
0.138,0.0049465,0.01,0.59156,0.0091769,0
0.138,0.0048909,0.01,0.92442,0.014346,0
0.138,0.004833,0.01,1.0107,0.017104,0
0.138,0.0047729,0.01,0.9938,0.020952,0
0.138,0.0047103,0.01,0.9631,0.027781,0
0.138,0.0046452,0.01,0.90629,0.027416,0
0.138,0.0045775,0.01,0.824,0.020573,0
0.138,0.0045071,0.01,0.74711,0.014741,0
0.138,0.0044339,0.01,0.68869,0.0095425,0
0.138,0.0043578,0.01,0.64811,0.0048812,0
0.138,0.0042786,0.01,0.62346,0.0010275,0
0.138,0.0041963,0.01,0.61105,-0.0010362,0
0.138,0.0041106,0.01,0.60139,-0.0064154,0
0.138,0.0040216,0.01,0.59704,-0.010834,0
0.138,0.0039289,0.01,0.59836,-0.014108,0
0.138,0.0038326,0.01,0.60243,-0.01803,0
0.138,0.0037324,0.01,0.60986,-0.021027,0
0.138,0.0036282,0.01,0.61993,-0.0231,0
0.138,0.0035199,0.01,0.63097,-0.024604,0
0.138,0.0034072,0.01,0.64269,-0.025158,0
0.138,0.00329,0.01,0.65443,-0.024967,0
0.138,0.0031681,0.01,0.6653,-0.024173,0
0.138,0.0030413,0.01,0.67472,-0.022818,0
0.138,0.0029095,0.01,0.68327,-0.021061,0
0.138,0.0027723,0.01,0.6912,-0.018971,0
0.138,0.0026298,0.01,0.69771,-0.016713,0
0.138,0.0024815,0.01,0.70251,-0.014575,0
0.138,0.0023272,0.01,0.70651,-0.012424,0
0.138,0.0021668,0.01,0.71024,-0.010333,0
0.139,0.0049465,0.01,0.64989,0.012276,0
0.139,0.0048909,0.01,1.0021,0.016923,0
0.139,0.004833,0.01,1.0786,0.016701,0
0.139,0.0047729,0.01,1.0247,0.014821,0
0.139,0.0047103,0.01,0.94719,0.012589,0
0.139,0.0046452,0.01,0.86193,0.005565,0
0.139,0.0045775,0.01,0.76543,-0.0068709,0
0.139,0.0045071,0.01,0.67746,-0.016439,0
0.139,0.0044339,0.01,0.614,-0.022989,0
0.139,0.0043578,0.01,0.57385,-0.028654,0
0.139,0.0042786,0.01,0.55159,-0.034426,0
0.139,0.0041963,0.01,0.54333,-0.03816,0
0.139,0.0041106,0.01,0.54023,-0.044521,0
0.139,0.0040216,0.01,0.54409,-0.049614,0
0.139,0.0039289,0.01,0.55499,-0.053141,0
0.139,0.0038326,0.01,0.56988,-0.056073,0
0.139,0.0037324,0.01,0.5887,-0.057357,0
0.139,0.0036282,0.01,0.60989,-0.057145,0
0.139,0.0035199,0.01,0.63107,-0.055547,0
0.139,0.0034072,0.01,0.65144,-0.052506,0
0.139,0.00329,0.01,0.6701,-0.048405,0
0.139,0.0031681,0.01,0.686,-0.043449,0
0.139,0.0030413,0.01,0.69814,-0.038042,0
0.139,0.0029095,0.01,0.70769,-0.032433,0
0.139,0.0027723,0.01,0.71555,-0.026833,0
0.139,0.0026298,0.01,0.72076,-0.021624,0
0.139,0.0024815,0.01,0.72324,-0.017078,0
0.139,0.0023272,0.01,0.72468,-0.013018,0
0.139,0.0021668,0.01,0.72602,-0.0094605,0
0.14,0.0049465,0.01,0.66352,0.016449,0
0.14,0.0048909,0.01,1.009,0.020361,0
0.14,0.004833,0.01,1.0644,0.013508,0
0.14,0.0047729,0.01,0.98129,0.0050488,0
0.14,0.0047103,0.01,0.86857,-0.006938,0
0.14,0.0046452,0.01,0.76,-0.018788,0
0.14,0.0045775,0.01,0.65477,-0.032702,0
0.14,0.0045071,0.01,0.5625,-0.043105,0
0.14,0.0044339,0.01,0.49953,-0.04957,0
0.14,0.0043578,0.01,0.4632,-0.056996,0
0.14,0.0042786,0.01,0.44813,-0.065428,0
0.14,0.0041963,0.01,0.45115,-0.072195,0
0.14,0.0041106,0.01,0.46459,-0.079412,0
0.14,0.0040216,0.01,0.48777,-0.084995,0
0.14,0.0039289,0.01,0.51912,-0.088704,0
0.14,0.0038326,0.01,0.55529,-0.089813,0
0.14,0.0037324,0.01,0.59438,-0.088395,0
0.14,0.0036282,0.01,0.63348,-0.084783,0
0.14,0.0035199,0.01,0.66992,-0.078704,0
0.14,0.0034072,0.01,0.70183,-0.070663,0
0.14,0.00329,0.01,0.72748,-0.061325,0
0.14,0.0031681,0.01,0.74636,-0.051109,0
0.14,0.0030413,0.01,0.75804,-0.040706,0
0.14,0.0029095,0.01,0.7637,-0.030674,0
0.14,0.0027723,0.01,0.7651,-0.021536,0
0.14,0.0026298,0.01,0.76277,-0.013687,0
0.14,0.0024815,0.01,0.7576,-0.0072723,0
0.14,0.0023272,0.01,0.75194,-0.0021099,0
0.14,0.0021668,0.01,0.74689,0.0018995,0
0.141,0.0049465,0.01,0.65393,0.021479,0
0.141,0.0048909,0.01,0.98575,0.0262,0
0.141,0.004833,0.01,1.0261,0.011619,0
0.141,0.0047729,0.01,0.92638,-0.0015324,0
0.141,0.0047103,0.01,0.78132,-0.019916,0
0.141,0.0046452,0.01,0.63259,-0.03388,0
0.141,0.0045775,0.01,0.5004,-0.045822,0
0.141,0.0045071,0.01,0.39696,-0.056988,0
0.141,0.0044339,0.01,0.3359,-0.064384,0
0.141,0.0043578,0.01,0.30905,-0.074609,0
0.141,0.0042786,0.01,0.31014,-0.085812,0
0.141,0.0041963,0.01,0.33597,-0.095738,0
0.141,0.0041106,0.01,0.37879,-0.1037,0
0.141,0.0040216,0.01,0.43482,-0.10922,0
0.141,0.0039289,0.01,0.49974,-0.11233,0
0.141,0.0038326,0.01,0.56887,-0.11093,0
0.141,0.0037324,0.01,0.63752,-0.10603,0
0.141,0.0036282,0.01,0.70081,-0.098069,0
0.141,0.0035199,0.01,0.75621,-0.086816,0
0.141,0.0034072,0.01,0.8005,-0.073254,0
0.141,0.00329,0.01,0.83065,-0.05826,0
0.141,0.0031681,0.01,0.84768,-0.04274,0
0.141,0.0030413,0.01,0.85313,-0.02758,0
0.141,0.0029095,0.01,0.84732,-0.013751,0
0.141,0.0027723,0.01,0.83372,-0.002118,0
0.141,0.0026298,0.01,0.81657,0.0072367,0
0.141,0.0024815,0.01,0.79794,0.014337,0
0.141,0.0023272,0.01,0.78038,0.019309,0
0.141,0.0021668,0.01,0.76515,0.022481,0
0.142,0.0049465,0.01,0.64652,0.023802,0
0.142,0.0048909,0.01,0.96625,0.029433,0
0.142,0.004833,0.01,0.98554,0.0077386,0
0.142,0.0047729,0.01,0.85159,-0.0086629,0
0.142,0.0047103,0.01,0.65828,-0.030016,0
0.142,0.0046452,0.01,0.46065,-0.0449,0
0.142,0.0045775,0.01,0.29617,-0.053848,0
0.142,0.0045071,0.01,0.17867,-0.065182,0
0.142,0.0044339,0.01,0.12136,-0.072914,0
0.142,0.0043578,0.01,0.11299,-0.084361,0
0.142,0.0042786,0.01,0.14419,-0.096762,0
0.142,0.0041963,0.01,0.20882,-0.10895,0
0.142,0.0041106,0.01,0.29623,-0.11701,0
0.142,0.0040216,0.01,0.3993,-0.12195,0
0.142,0.0039289,0.01,0.51026,-0.12397,0
0.142,0.0038326,0.01,0.62225,-0.12011,0
0.142,0.0037324,0.01,0.72752,-0.11199,0
0.142,0.0036282,0.01,0.81903,-0.099873,0
0.142,0.0035199,0.01,0.89453,-0.084271,0
0.142,0.0034072,0.01,0.94968,-0.066134,0
0.142,0.00329,0.01,0.98012,-0.046288,0
0.142,0.0031681,0.01,0.98879,-0.026528,0
0.142,0.0030413,0.01,0.97956,-0.0076566,0
0.142,0.0029095,0.01,0.95309,0.0087899,0
0.142,0.0027723,0.01,0.91605,0.021663,0
0.142,0.0026298,0.01,0.87672,0.031527,0
0.142,0.0024815,0.01,0.83836,0.038342,0
0.142,0.0023272,0.01,0.80403,0.042186,0
0.142,0.0021668,0.01,0.7753,0.043779,0
0.143,0.0049465,0.01,0.63565,0.023076,0
0.143,0.0048909,0.01,0.93664,0.0289,0
0.143,0.004833,0.01,0.92467,0.0014077,0
0.143,0.0047729,0.01,0.75106,-0.01715,0
0.143,0.0047103,0.01,0.5129,-0.038902,0
0.143,0.0046452,0.01,0.27223,-0.053442,0
0.143,0.0045775,0.01,0.075647,-0.057978,0
0.143,0.0045071,0.01,-0.058538,-0.06663,0
0.143,0.0044339,0.01,-0.11149,-0.072047,0
0.143,0.0043578,0.01,-0.096577,-0.081546,0
0.143,0.0042786,0.01,-0.027088,-0.092566,0
0.143,0.0041963,0.01,0.086388,-0.10584,0
0.143,0.0041106,0.01,0.22758,-0.11377,0
0.143,0.0040216,0.01,0.38508,-0.11882,0
0.143,0.0039289,0.01,0.54755,-0.12103,0
0.143,0.0038326,0.01,0.70586,-0.11702,0
0.143,0.0037324,0.01,0.84929,-0.10844,0
0.143,0.0036282,0.01,0.96885,-0.094875,0
0.143,0.0035199,0.01,1.0631,-0.07854,0
0.143,0.0034072,0.01,1.1268,-0.05943,0
0.143,0.00329,0.01,1.1542,-0.037837,0
